id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
28170,-0.25992,0.21945,-0.1097,-0.0891,-0.02372,-0.04247,1.45302,3.01352,-0.03202,0.06241,-0.28185,0,0,0,0,Win
28171,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.07442,0.66597,-0.34997,0.94864,-0.28185,0,0,0,1,Win
28172,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.10443,-0.64909,-0.34997,-0.52841,-0.28185,1,0,0,1,Lost
28173,-0.19281,-0.05362,-0.1097,-0.0891,-0.02372,-0.04247,0.44522,1.07896,-0.34997,0.94864,3.54793,0,0,0,0,Lost
28174,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.54976,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Win
28175,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Win
28176,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.35301,-0.6817,0.60388,-0.233,-0.28185,0,0,0,1,Win
28177,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.80482,0.82899,-0.34997,0.06241,-0.28185,0,0,0,1,Win
28178,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.83486,-0.28185,0,0,1,1,Win
28179,-0.25992,-0.33409,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.31218,-0.34997,-0.52841,3.54793,1,0,1,1,Lost
28180,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,-0.5701,1.36154,-0.34997,-0.52841,-0.28185,0,0,0,1,Win
28181,-0.25992,-0.23395,-0.1097,-0.0891,-0.02372,-0.04247,0.95603,-0.6817,0.28593,-0.52841,-0.28185,0,0,0,1,Win
28182,-0.25992,-0.34313,-0.1097,-0.0891,-0.02372,-0.04247,-0.86358,-0.45347,-0.34997,1.24404,-0.28185,0,0,1,0,Lost
28183,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.12471,1.23112,-0.34997,-1.41464,-0.28185,1,0,1,0,Lost
28184,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.21145,-0.36652,-0.03202,-1.11923,-0.28185,0,0,0,1,Lost
28185,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Lost
28186,-0.25992,0.37766,-0.1097,-0.0891,-0.02372,-0.04247,-0.16907,0.05734,-0.34997,0.06241,-0.28185,0,0,0,1,Lost
28187,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.3061,-0.6817,-0.03202,1.24404,-0.28185,0,0,0,1,Win
28188,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.43466,-0.6817,6.96291,1.24404,-0.28185,0,0,0,1,Lost
28189,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.52064,-0.35565,-0.34997,0.06241,-0.28185,0,0,0,0,Win
28190,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.65668,0.6225,-0.34997,-1.11923,-0.28185,1,0,1,0,Win
28191,-0.25992,-0.22116,-0.1097,-0.0891,-0.02372,-0.04247,0.869,-0.6817,4.73725,0.65323,-0.28185,0,0,0,1,Win
28192,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.38549,-0.49694,-0.34997,0.94864,-0.28185,0,0,0,1,Win
28193,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.3874,0.67684,-0.34997,-0.233,-0.28185,0,0,0,0,Lost
28194,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.20817,-0.33391,-0.34997,1.83486,-0.28185,0,0,0,0,Win
28195,-0.25992,-0.28747,-0.1097,-0.0891,-0.02372,-0.04247,-0.41084,-0.6817,-0.03202,0.65323,-0.28185,0,0,0,1,Lost
28196,-0.25992,-0.21457,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.30131,-0.34997,-0.52841,-0.28185,0,0,0,1,Lost
28197,-0.25992,-0.32717,-0.1097,-0.0891,-0.02372,-0.04247,-0.38918,-0.05134,-0.34997,-0.233,-0.28185,1,0,0,0,Win
28198,-0.12738,0.57198,2.31246,-0.0891,-0.02372,-0.04247,-0.49538,-0.48607,-0.03202,-0.52841,-0.28185,1,0,0,0,Lost
28199,-0.12571,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.36955,-0.56215,-0.34997,-0.82382,-0.28185,0,0,0,1,Win
28200,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,0.28593,0.65323,-0.28185,0,0,0,1,Win
28201,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,Win
28202,-0.25992,-0.18026,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,Win
28203,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.68055,-0.6817,-0.03202,1.24404,-0.28185,0,0,0,1,Win
28204,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.90721,0.05734,-0.34997,1.24404,-0.28185,1,0,1,1,Lost
28205,-0.20959,-0.28992,-0.1097,-0.0891,-0.02372,-0.04247,-1.00613,-0.50781,-0.34997,0.35782,-0.28185,0,0,0,0,Lost
28206,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.29126,0.22037,-0.34997,-1.41464,-0.28185,0,0,0,1,Lost
28207,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.23428,1.74193,-0.34997,-0.52841,-0.28185,0,0,0,1,Lost
28208,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.83486,-0.28185,1,0,0,1,Win
28209,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.21145,-0.38826,0.92184,1.53945,-0.28185,0,0,0,1,Lost
28210,-0.15926,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,Lost
28211,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.53945,-0.28185,1,0,1,0,Lost
28212,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,Win
28213,-0.25992,0.07697,-0.1097,-0.0891,-0.02372,-0.04247,0.76022,1.80714,-0.34997,-0.233,-0.28185,0,0,0,0,Lost
28214,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.70315,-0.55128,-0.03202,1.53945,-0.28185,0,0,1,0,Lost
28215,-0.25992,-0.25836,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,-1.11923,-0.28185,0,0,0,0,Win
28216,-0.25992,-0.31215,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.46433,-0.34997,-0.82382,-0.28185,0,0,1,1,Lost
28217,-0.21343,-0.28757,-0.1097,-0.0891,-0.02372,-0.04247,1.33884,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Win
28218,-0.25992,0.0687,-0.1097,-0.0891,-0.02372,-0.04247,0.6974,0.60076,-0.34997,1.53945,-0.28185,0,0,0,0,Lost
28219,-0.21965,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.56215,-0.34997,-0.233,-0.28185,0,0,0,0,Lost
28220,-0.25992,-0.34794,1.82111,-0.0891,-0.02372,-0.04247,1.73092,-0.38826,-0.34997,0.06241,-0.28185,1,1,1,0,Win
28221,-0.21072,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.53377,-0.4752,-0.34997,-0.233,-0.28185,0,0,0,0,Win
28222,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Lost
28223,-0.12571,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.37483,-0.6817,-0.03202,0.94864,-0.28185,0,0,0,1,Win
28224,-0.25992,-0.00407,-0.1097,-0.0891,-0.02372,-0.04247,0.68941,-0.6817,-0.34997,-0.82382,-0.28185,1,0,1,1,Win
28225,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.46433,-0.34997,1.53945,-0.28185,0,0,0,1,Win
28226,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.14945,-0.6817,-0.34997,0.06241,-0.28185,1,0,0,1,Lost
28227,-0.25992,-0.09087,-0.1097,-0.0891,-0.02372,-0.04247,-0.58313,-0.16002,-0.34997,0.94864,-0.28185,1,0,0,0,Lost
28228,-0.25992,-0.22116,-0.1097,-0.0891,-0.02372,-0.04247,-0.04238,-0.6817,2.51159,-1.11923,-0.28185,0,0,0,1,Win
28229,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.48485,0.003,0.28593,-0.52841,-0.28185,0,0,0,0,Win
28230,0.48946,-0.34794,-0.1097,9.20878,-0.02372,-0.04247,1.58101,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,Lost
28231,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.46165,-0.6817,-0.03202,-0.233,-0.28185,0,0,0,1,Win
28232,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.15891,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,1,Win
28233,-0.25992,-0.11388,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.64909,-0.34997,0.94864,-0.28185,0,0,0,1,Win
28234,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.40502,-0.6817,-0.34997,-1.41464,-0.28185,1,0,0,1,Lost
28235,-0.25992,-0.28201,-0.1097,-0.0891,-0.02372,-0.04247,-0.6978,0.38339,-0.34997,0.65323,-0.28185,1,0,0,1,Win
28236,-0.25992,1.29565,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.29044,-0.34997,1.24404,-0.28185,1,0,0,1,Win
28237,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.01749,-0.6817,-0.03202,-0.233,-0.28185,0,0,0,1,Lost
28238,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.97801,-0.10568,1.55774,0.35782,-0.28185,0,0,0,0,Win
28239,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.13383,0.02474,-0.34997,-0.52841,-0.28185,1,0,0,0,Lost
28240,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,Lost
28241,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,1.37629,-0.6817,3.46544,-1.41464,-0.28185,1,0,0,1,Win
28242,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.71592,-0.54041,-0.34997,-1.11923,3.54793,0,0,1,1,Win
28243,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,1,0,1,0,Lost
28244,-0.25992,-0.33267,-0.1097,-0.0891,-0.02372,-0.04247,-0.56734,1.57891,-0.03202,0.94864,3.54793,1,0,0,1,Win
28245,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.40935,-0.60562,-0.34997,-1.11923,-0.28185,1,0,0,1,Lost
28246,-0.25992,-0.28648,-0.1097,-0.0891,-0.02372,-0.04247,-0.01938,0.95941,-0.34997,0.65323,-0.28185,0,0,0,1,Win
28247,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.71511,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Win
28248,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,1,1,Lost
28249,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.13919,-0.20349,-0.34997,0.35782,-0.28185,1,0,0,1,Lost
28250,-0.25992,-0.32458,2.58928,-0.0891,-0.02372,-0.04247,-1.1667,-0.45347,-0.34997,1.53945,-0.28185,0,0,0,1,Lost
28251,-0.12734,0.02379,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,1,0,1,1,Lost
28252,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,0,Lost
28253,-0.19281,-0.05362,-0.1097,-0.0891,-0.02372,-0.04247,0.44522,1.07896,-0.34997,0.94864,3.54793,0,0,0,0,Lost
28254,-0.25992,-0.23252,-0.1097,-0.0891,-0.02372,-0.04247,-0.99938,-0.6817,-0.03202,1.83486,-0.28185,1,0,0,1,Win
28255,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.86515,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,Lost
28256,-0.25992,-0.28476,-0.1097,-0.0891,-0.02372,-0.04247,-0.23961,1.67672,-0.34997,1.24404,-0.28185,0,0,0,0,Lost
28257,-0.25992,-0.30794,-0.1097,-0.0891,-0.02372,-0.04247,-1.08316,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Lost
28258,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.42123,-0.42086,-0.34997,0.35782,-0.28185,0,0,1,1,Win
28259,-0.25992,2.25232,0.82456,-0.0891,-0.02372,-0.04247,-0.01657,1.55717,-0.34997,-1.41464,-0.28185,1,0,1,1,Lost
28260,0.1361,-0.17415,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Lost
28261,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.18568,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,Win
28262,0.34402,2.12201,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,0,Win
28263,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,Win
28264,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,1.53945,-0.28185,0,0,1,1,Win
28265,-0.25992,1.13969,-0.1097,-0.0891,-0.02372,-0.04247,-0.91653,-0.54041,-0.34997,-1.11923,-0.28185,1,0,1,1,Lost
28266,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.64853,0.35079,-0.34997,1.53945,-0.28185,1,0,0,0,Lost
28267,-0.25992,0.62987,-0.1097,-0.0891,-0.02372,-0.04247,0.16547,-0.36652,-0.34997,-1.11923,-0.28185,0,0,0,0,Lost
28268,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.03383,-0.6817,-0.34997,-0.52841,-0.28185,1,0,1,1,Lost
28269,0.65945,3.35306,-0.1097,-0.0891,-0.02372,-0.04247,0.23279,0.47034,-0.34997,-0.52841,-0.28185,1,0,0,0,Win
28270,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59713,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Win
28271,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.0258,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Win
28272,-0.25992,-0.03465,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.14915,-0.34997,0.35782,-0.28185,0,0,0,0,Lost
28273,-0.23978,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.79508,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,Win
28274,4.64671,3.16429,-0.1097,-0.0891,-0.02372,-0.04247,0.07064,0.36166,-0.34997,-0.82382,-0.28185,0,0,0,0,Lost
28275,-0.25992,-0.335,-0.1097,-0.0891,-0.02372,-0.04247,-1.13847,0.39426,-0.34997,-1.11923,-0.28185,0,0,0,0,Lost
28276,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.12789,0.74205,-0.34997,0.94864,-0.28185,0,0,0,1,Win
28277,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.8026,-0.6817,1.55774,0.06241,-0.28185,0,0,0,1,Win
28278,-0.25992,-0.08627,-0.1097,-0.0891,-0.02372,-0.04247,-0.05195,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,Lost
28279,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.233,-0.28185,1,0,0,0,Win
28280,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.10846,0.28558,-0.34997,-1.11923,-0.28185,0,0,0,0,Win
28281,-0.25992,-0.25836,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.29044,-0.34997,-1.11923,-0.28185,0,0,0,0,Lost
28282,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.18466,-0.17089,-0.34997,-1.41464,-0.28185,0,0,0,1,Lost
28283,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.43466,-0.6817,6.96291,0.06241,-0.28185,0,0,0,1,Win
28284,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-0.21746,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,Win
28285,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.233,3.54793,0,0,0,1,Win
28286,5.11745,-0.34794,-0.1097,18.78559,-0.02372,-0.04247,0.55338,-0.07308,-0.34997,1.24404,-0.28185,0,0,1,1,Win
28287,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.05278,-0.6817,-0.34997,1.83486,-0.28185,0,0,1,1,Lost
28288,-0.25992,-0.30916,-0.1097,-0.0891,-0.02372,-0.04247,0.36957,0.33992,-0.34997,1.83486,-0.28185,0,0,1,0,Lost
28289,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,0,Win
28290,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.48501,-0.6817,1.87569,-1.41464,-0.28185,0,0,0,1,Lost
28291,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.10213,-0.6817,-0.34997,-0.233,-0.28185,1,0,0,0,Win
28292,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.35477,-0.6817,-0.03202,-1.11923,-0.28185,0,0,0,1,Lost
28293,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.33747,0.51381,-0.34997,-1.11923,-0.28185,1,0,1,0,Lost
28294,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.48981,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,Lost
28295,-0.25992,-0.33118,-0.1097,-0.0891,-0.02372,-0.04247,-0.67582,-0.6817,1.23979,-1.41464,-0.28185,0,0,0,1,Win
28296,-0.25992,-0.09087,-0.1097,-0.0891,-0.02372,-0.04247,-0.58313,-0.16002,-0.34997,0.94864,-0.28185,1,0,0,0,Lost
28297,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.57495,4.75245,-0.03202,0.94864,3.54793,0,0,0,0,Lost
28298,-0.25992,-0.2912,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Win
28299,-0.25992,-0.33828,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.83486,-0.28185,1,0,0,1,Win
28300,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1241,-0.55128,-0.34997,1.24404,-0.28185,0,0,1,1,Lost
28301,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.24792,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,Win
28302,-0.21965,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.97598,6.2414,-0.34997,-0.82382,-0.28185,0,0,0,0,Lost
28303,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-0.31429,0.14429,-0.34997,-0.233,-0.28185,0,0,1,0,Win
28304,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.98454,1.1007,-0.34997,0.06241,-0.28185,0,0,0,0,Win
28305,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.59728,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Lost
28306,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.16281,-0.37739,-0.34997,-1.11923,-0.28185,1,0,0,0,Lost
28307,-0.25992,-0.0749,-0.1097,-0.0891,-0.02372,-0.04247,0.04295,-0.05134,-0.34997,-0.82382,-0.28185,0,0,0,1,Lost
28308,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.69498,-0.46433,-0.34997,-0.233,-0.28185,1,0,1,1,Lost
28309,-0.25992,-0.33479,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.51868,-0.34997,-0.52841,-0.28185,1,0,0,1,Win
28310,-0.25992,-0.24273,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.32305,-0.34997,0.65323,-0.28185,0,0,0,0,Win
28311,-0.22647,0.40116,-0.1097,-0.0891,-0.02372,-0.04247,1.58905,-0.22523,-0.34997,-1.41464,3.54793,1,0,0,0,Lost
28312,-0.25992,0.62987,-0.1097,-0.0891,-0.02372,-0.04247,-0.21835,1.32893,-0.03202,1.53945,-0.28185,0,0,0,0,Lost
28313,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.28197,-0.6817,4.73725,0.06241,-0.28185,0,0,0,1,Win
28314,-0.17716,-0.34794,0.92837,-0.0891,-0.02372,-0.04247,1.33991,-0.38826,-0.34997,0.06241,-0.28185,0,0,0,0,Lost
28315,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.98009,-0.6817,1.23979,-1.11923,-0.28185,0,0,0,1,Win
28316,-0.25992,-0.33723,-0.1097,-0.0891,-0.02372,-0.04247,-0.41495,-0.16002,-0.34997,-0.233,-0.28185,1,0,0,1,Win
28317,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,1.46101,-0.6817,0.92184,-1.41464,-0.28185,1,0,0,1,Win
28318,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.49431,-0.34478,-0.34997,-1.11923,-0.28185,0,0,0,0,Lost
28319,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.33391,-0.34997,-0.82382,-0.28185,0,0,0,0,Lost
28320,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.84495,-0.58389,-0.34997,-1.41464,-0.28185,0,0,0,1,Lost
28321,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.06098,1.37241,-0.34997,1.24404,-0.28185,1,0,0,0,Win
28322,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.08067,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,Win
28323,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,-1.02003,-0.09481,-0.34997,-0.52841,-0.28185,1,0,0,0,Lost
28324,-0.25992,-0.31063,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.46433,-0.34997,0.35782,-0.28185,1,0,0,1,Lost
28325,-0.25992,-0.34794,1.96644,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,1,0,1,1,Lost
28326,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,Win
28327,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.52828,-0.6817,-0.34997,-0.233,-0.28185,0,0,1,1,Win
28328,2.0105,4.64171,-0.1097,-0.0891,-0.02372,-0.04247,-0.8293,-0.14915,-0.34997,-0.82382,-0.28185,1,0,0,0,Win
28329,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.60562,-0.34997,-0.233,-0.28185,0,0,1,0,Lost
28330,-0.25992,-0.17619,-0.1097,-0.0891,-0.02372,-0.04247,0.19371,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,Lost
28331,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.24048,-0.4426,-0.03202,-0.82382,-0.28185,0,0,0,0,Win
28332,-0.25992,-0.19213,-0.1097,-0.0891,-0.02372,-0.04247,-0.79309,-0.56215,-0.34997,-0.52841,-0.28185,0,0,1,1,Win
28333,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.13099,-0.6817,-0.34997,-1.11923,-0.28185,1,0,0,1,Win
28334,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,Lost
28335,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.62736,-0.34997,0.06241,-0.28185,0,0,0,0,Lost
28336,-0.25992,0.62987,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,Lost
28337,-0.25992,-0.31205,-0.1097,-0.0891,-0.02372,-0.04247,0.42465,0.69857,0.60388,0.94864,-0.28185,0,0,1,1,Win
28338,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.56662,1.57891,-0.34997,-0.52841,-0.28185,1,0,1,0,Win
28339,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.07997,0.8616,0.92184,0.35782,-0.28185,0,0,0,0,Lost
28340,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,0.65323,-0.28185,0,0,0,0,Win
28341,-0.25992,0.14864,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,0,Win
28342,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.63823,-0.34997,1.24404,-0.28185,1,0,0,1,Win
28343,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.33991,-0.43173,-0.34997,-1.41464,3.54793,0,0,1,1,Win
28344,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.47044,-0.18176,-0.34997,0.06241,-0.28185,0,0,0,1,Lost
28345,-0.25992,-0.2205,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.14915,-0.34997,0.94864,-0.28185,0,0,0,1,Win
